# mesh name: gammaMesh
# primitive scorer name: edep
# iX, iY, iZ, total(value) [eV], total(val^2), entry
48,64,0,83988468.6932779,259263855353765.4,80
48,65,0,130591203.8480317,591713290467717.6,93
48,66,0,112460377.6430456,398798811452224.3,104
48,67,0,138679455.1268896,676473436105767,101
48,68,0,174309993.5475352,856039754201819.8,103
48,69,0,113373817.1817234,668023097617718.9,81
48,70,0,97876004.55766773,435904159909895.4,88
48,71,0,93513838.35329457,423620876513399.1,79
48,72,0,102053198.0170561,388905482251697.9,83
48,73,0,96342975.5259553,307597918101256.6,76
48,74,0,51298243.2879009,147830649426151.2,60
49,0,0,5520323.113538052,25845470982304.09,8
49,1,0,7365719.97243059,14002891543223.86,11
49,2,0,22582162.91078952,110659576143976.7,16
49,3,0,2510963.572319908,2315334337743.252,19
49,4,0,15331597.56285452,47620419314421.13,15
49,5,0,43905367.23129094,372634935647719.2,26
49,6,0,11775730.42641391,23353045014079.45,26
49,7,0,9477950.473252974,26634126930085.95,22
49,8,0,12237710.75520721,61317976029341.14,21
49,9,0,13116538.40711649,69765062794303.26,23
49,10,0,26895581.06969152,138519842168649.7,35
49,11,0,21930970.96320311,54261267251334.87,32
49,12,0,4740275.525491052,9023366456369.92,18
49,13,0,12130011.11733518,45180467705590.36,20
49,14,0,5574568.584003893,7532741724141.549,23
49,15,0,3252884.692555975,3246230440874.781,28
49,16,0,13388721.49930077,106865740140864.9,23
49,17,0,2627400.397554148,3477949066533.287,12
49,18,0,3603449.690940177,3847922735635.613,17
49,19,0,18122359.45307248,137258898856741.2,21
49,20,0,5927068.728913871,17389072986156.01,15
49,21,0,10237681.40946596,48913604460347.51,16
49,22,0,23803383.08083601,167426056705686.1,23
49,23,0,5522741.749341463,9741501667629.727,13
49,24,0,7581750.648201844,14652503825804.12,28
49,25,0,13804705.29260846,90679546061953.8,14
49,26,0,13162714.56256473,36745243944243.59,23
49,27,0,22002579.95239962,81024692597053.62,27
49,28,0,11431191.78389012,59183680974953.28,17
49,29,0,2996184.187656903,2995756572490.136,19
49,30,0,25704637.92293638,99076809716101.39,25
49,31,0,4830584.460078047,12148814187996.48,13
49,32,0,11985287.23085872,22211644598850.68,24
49,33,0,10971791.62118569,26230012844463.31,22
49,34,0,2909120.093969091,4356776268695.627,19
49,35,0,26372010.96595054,137306214759124.9,25
49,36,0,24025867.13192974,65546860934533.59,27
49,37,0,4325369.110564525,3949611951612.842,19
49,38,0,14397262.79041894,61313134980830.02,32
49,39,0,8044107.040576236,26144289434361.39,24
49,40,0,4271205.283223017,2490484053719.685,32
49,41,0,93623597.50607525,395970582283945.9,76
49,42,0,92825599.64975916,496290973885461.5,82
49,43,0,107953240.0548662,512001300123813.6,107
49,44,0,145914052.6781305,861781853844012.5,101
49,45,0,112114343.6774432,500718034451252.8,91
49,46,0,76726428.66240284,256664343710093.9,82
49,47,0,79833645.04909435,299002619447862.4,95
49,48,0,99488318.35071573,310591568140594.5,107
49,49,0,132278824.6277217,518541197255617.2,104
49,50,0,104460512.8040334,396664867820155.4,96
49,51,0,164614256.527315,800434011112710.8,103
49,52,0,101483779.7812166,351641166536654.2,106
49,53,0,149244539.986538,821895892387433.6,111
49,54,0,104435018.139294,480743940738092.1,102
49,55,0,63203226.29755231,154116144801092,96
49,56,0,86819417.22793542,316077831151082.6,85
49,57,0,116295859.4653141,458829807663771.6,98
49,58,0,108300828.0641536,430946650904788.6,90
49,59,0,126863047.9029273,575051949308649,106
49,60,0,154415339.61045,597393851725765.9,116
49,61,0,89566383.37704118,293621030787567.9,94
49,62,0,102387193.7022315,517932596684075.4,108
49,63,0,91898925.64616837,346877855115384.6,85
49,64,0,128537595.7965437,627735419882786.1,94
49,65,0,95645206.66207416,371334837015113.2,89
49,66,0,125992603.3414881,486910797700786,108
49,67,0,123265524.9712083,507273838565023.7,98
49,68,0,83996055.29022247,388056377896988.4,97
49,69,0,105798530.3969894,544427824780198.2,97
49,70,0,68229238.43400115,212109367287229.9,81
49,71,0,102912166.7718414,566927473987403.2,89
49,72,0,107239502.5487455,477758768420152.4,95
49,73,0,81980590.005395,254862956912056.6,84
49,74,0,55118526.66756009,235736362307229.2,56
50,0,0,2448061.588859195,2556888780427.397,6
50,1,0,2921917.779482917,4481896483537.882,5
50,2,0,8533705.649301797,11467277210699.48,23
50,3,0,11803062.34509365,73617369195425.53,20
50,4,0,781106.1946632207,449047286056.0101,15
50,5,0,30175909.20062299,109022815765995.1,31
50,6,0,6398079.926730708,11307145903020.67,20
50,7,0,5726112.481955146,10342367109725.47,18
50,8,0,9977555.139056062,30086486909565.51,17
50,9,0,10226396.43091695,31943812695797.02,18
50,10,0,10604059.63734042,28260723314669.05,21
50,11,0,3725125.361626728,4232802339668.34,22
50,12,0,2797991.148252964,3599664932788.52,18
50,13,0,36246395.65117607,273699034241100,27
50,14,0,6019733.397011318,8664023253816.557,18
50,15,0,1431824.296264846,1834745422126.65,12
50,16,0,25961774.00940299,158618076721551,18
50,17,0,2210179.940686859,2774738257214.952,12
50,18,0,12780386.41183333,48781309710224.51,20
50,19,0,25802914.47458635,429090122995870.5,21
50,20,0,7093457.774872271,29088526657886.86,16
50,21,0,9875409.043766858,27004101284233.62,17
50,22,0,22704489.67142453,107401172039266.4,32
50,23,0,10394858.54864423,25864693593402.73,26
50,24,0,36862106.80863255,282491157677744,26
50,25,0,13917732.77318312,63541916246254.2,25
50,26,0,14166804.46628884,52368484844204.87,25
50,27,0,20217070.74634163,61203049099292.91,28
50,28,0,5320133.30526569,13512703407304.34,23
50,29,0,4331196.678080817,3969171434675.632,23
50,30,0,22339395.38491964,63268018763056.79,26
50,31,0,7365350.409909963,14131798549483.61,13
50,32,0,10116609.8761799,26312218753781.66,23
50,33,0,21547224.75491706,113984725144678.2,24
50,34,0,9255533.93104092,17216061902501.76,18
50,35,0,38275408.08072,278061761993687.1,40
50,36,0,11489310.77739497,39904815441597.34,24
50,37,0,10459090.56566707,25791892363251.34,17
50,38,0,27454946.8304076,105456864314239,33
50,39,0,15113937.28021869,41119356936187.95,41
50,40,0,16648133.22567126,58127913201767.05,35
50,41,0,59666451.34825769,201995229968613.6,63
50,42,0,107622096.4566737,444825018335796.8,92
50,43,0,120773347.6376292,770546448497220.6,98
50,44,0,73257707.2718088,227451444581836.3,97
50,45,0,111434211.6059759,497563025362836.4,86
50,46,0,113938261.2163532,493229500047262.1,93
50,47,0,68373482.26196551,210456036021744.8,100
50,48,0,98576587.63795002,376612603792721,111
50,49,0,104347034.950428,390693819642122.7,108
50,50,0,115751210.2187014,675636158989042.8,108
50,51,0,115277089.5311533,432125185323022.3,109
50,52,0,116095177.6846427,487149575477840.8,106
50,53,0,138031731.9572185,621973897198013.6,110
50,54,0,113381423.8753766,480142262546662.4,105
50,55,0,60069297.39360826,162603916134608.1,76
50,56,0,67220856.81652607,197396357269131.4,89
50,57,0,106540220.8685669,433285278426925.3,93
50,58,0,106118411.2439387,480510942103981.6,97
50,59,0,96172606.04039422,328084340468539.6,101
50,60,0,141890232.7207883,722950911131146.1,115
50,61,0,122980488.7527618,561813113426689.8,108
50,62,0,105588546.7405369,320461626785180.4,106
50,63,0,102188797.9197104,406796633596256.3,103
50,64,0,114926173.8688011,774998594506026.1,86
50,65,0,67586723.00533715,206714514245613.8,90
50,66,0,107979227.3122912,538462051746092.9,89
50,67,0,137302100.2909698,645050616373128.6,109
50,68,0,53374110.0069008,129107498280464.7,83
50,69,0,123408271.2852864,649843256542317.4,92
50,70,0,110185250.766554,524518347356687.7,94
50,71,0,84375678.17186701,288570455494041.1,93
50,72,0,100782259.6877366,397423323634884.3,92
50,73,0,108091202.3130777,473595919335788.4,81
50,74,0,65757708.19486862,349378687010342.9,59
51,0,0,875119.9682956735,660538685328.1642,10
51,1,0,5786760.076332438,9876927683376.418,19
51,2,0,30889127.27733377,229704935857227.5,22
51,3,0,23579769.84151751,102675921545829.1,25
51,4,0,4240897.121084946,3799360433064.07,20
51,5,0,17378834.45809143,51101601396983.05,26
51,6,0,9273116.428978181,55176321115710.72,21
51,7,0,5898458.408597424,8270740644740.177,22
51,8,0,21230772.90302391,99741370602285.27,18
51,9,0,9592949.057744985,32224492627747.7,17
51,10,0,17673403.11665998,76546863170123.5,27
51,11,0,6570824.184078583,23994241609920.6,17
51,12,0,3300935.590757476,7066167619927.097,16
51,13,0,15791435.80287943,40187484063865.67,22
51,14,0,17380407.01429708,69632112462823.71,23
51,15,0,7797134.523655165,21789416926499.44,17
51,16,0,3410773.377503921,7200326376687.73,21
51,17,0,4772025.882341261,5293122831445.536,22
51,18,0,12121883.32365625,22595210942697.5,23
51,19,0,25266338.99566032,79136802966111.19,36
51,20,0,3657988.006270043,6440895165895.121,27
51,21,0,18010355.67511952,68395714803561.5,31
51,22,0,16453956.11240306,40911510143661.48,31
51,23,0,12634706.88013638,49976222751970.39,34
51,24,0,22874185.32787725,135976742969140.2,22
51,25,0,9865181.156193759,21342093553575.6,30
51,26,0,9537585.51311362,35070478544878.31,23
51,27,0,16769323.89972974,57900814339806.1,29
51,28,0,9944602.833183108,18154299077648.14,31
51,29,0,29996819.37224323,149455877421712.6,31
51,30,0,18507244.85463851,76889425003621.59,23
51,31,0,4444050.74548405,8013508422476.273,21
51,32,0,8618187.98435015,9649539486785.781,28
51,33,0,27841233.84626804,228266533181505,18
51,34,0,12038700.11859223,22292026949184.55,25
51,35,0,41331253.15204874,248759095254435.2,33
51,36,0,15003184.41546838,48637772108627.68,28
51,37,0,15490971.47905119,27916899777735.7,28
51,38,0,37046322.66775461,160358823707276.3,52
51,39,0,18306155.42207569,36820864042786,43
51,40,0,19506503.53449793,86379082060185.25,33
51,41,0,75946255.32040693,285318077118257.9,81
51,42,0,163390309.4459571,1384594216799516,92
51,43,0,107141962.6216616,347018938959164.8,108
51,44,0,76828921.50039092,275922996753138,97
51,45,0,133205609.3510686,579178428353893.5,96
51,46,0,136778039.5082632,849285968345775.9,118
51,47,0,99536911.9795185,356546161991615.8,112
51,48,0,129096715.0040602,485803917879412.5,103
51,49,0,94475141.68620236,336092689617772.4,94
51,50,0,119070865.1936839,527030145331208.6,112
51,51,0,127279667.5830174,530632307335088.7,104
51,52,0,107611957.859438,339804854096694.1,114
51,53,0,139923223.0137825,554443931293708.6,117
51,54,0,119745334.9793392,518485928669761.2,103
51,55,0,120547436.0560346,607730615729198.2,91
51,56,0,80828731.53877164,572345096121203.5,81
51,57,0,91907528.28823341,403343427393287.6,87
51,58,0,107193391.1967202,406396288932195.1,93
51,59,0,85937083.33714196,341053811165717.6,100
51,60,0,98643081.46065159,388274297134647.4,88
51,61,0,83608082.11461045,246013698038839.3,98
51,62,0,158116293.6776531,820642790330165.9,113
51,63,0,95365385.21399637,419158423465469.9,95
51,64,0,119631882.1880104,491249788650002.7,99
51,65,0,100648642.7987953,521447968638803.6,81
51,66,0,79818714.28140095,216879091069403.8,97
51,67,0,103875153.7053819,348424806985277.6,107
51,68,0,88985840.69007021,324733819276766.9,104
51,69,0,146951850.4372908,768547672389111.9,97
51,70,0,101685248.2299445,356581912987882.1,96
51,71,0,108486637.9692211,443250303683538.8,92
51,72,0,139484197.1010593,703585917614224,98
51,73,0,74632385.21665323,241840677074797.9,84
51,74,0,91389018.17101289,394956825468737.2,63
52,0,0,10671810.0939006,31580426843682.56,11
52,1,0,23290939.87386943,99235160754664.2,21
52,2,0,24057329.28960921,59202962105294.85,25
52,3,0,39870108.92450084,158761409244249.2,34
52,4,0,50546359.65143161,242720896357066.7,35
52,5,0,23666637.47387315,45882864427032.12,29
52,6,0,21878623.107274,48804741070007.78,31
52,7,0,6559731.358144266,14873398541746.23,21
52,8,0,18955581.7857,52114143616954.7,26
52,9,0,22529661.21082927,101467873071946.7,29
52,10,0,31042918.72855978,175210409561475.7,39
52,11,0,31452963.75983221,127595350621062.5,31
52,12,0,19626992.85672556,56486452718485.98,31
52,13,0,40537157.89536797,207450105589600.4,25
52,14,0,28641112.85562806,104975916141474.8,28
52,15,0,29320662.19800307,126517874337309.7,33
52,16,0,43036392.72923304,220548909263342.7,32
52,17,0,38760484.30768407,139537720065737.9,32
52,18,0,30432581.59105706,92042741613095.58,36
52,19,0,32454122.92494574,114719522664754.2,35
52,20,0,22712918.9956284,57249910809138.03,32
52,21,0,46780139.62391662,162147424810099.7,46
52,22,0,35528111.47058918,142369345978721,31
52,23,0,18457187.8692065,58408234090254.37,28
52,24,0,25556053.88731773,71241245033936.94,35
52,25,0,26067750.48353491,74496157360019.55,31
52,26,0,32795172.41201843,127686212318738.8,42
52,27,0,28175660.94802512,58968685010600.27,40
52,28,0,16907952.57023865,30958263996474.04,28
52,29,0,27875483.14317078,79173507623833.66,29
52,30,0,36840941.85626774,127711248445266.9,40
52,31,0,32262598.524889,252273272033932.2,40
52,32,0,25307776.0977613,65815103328871.71,37
52,33,0,12526080.80831105,38955808529386.4,23
52,34,0,26725818.25369752,98233901519167.41,26
52,35,0,44088091.66533538,234427937982181.1,37
52,36,0,19818507.02211543,36617336499848.65,38
52,37,0,25871844.36374542,91099988715769.34,37
52,38,0,50484734.84847082,275501690696107.9,49
52,39,0,28303619.1228963,98593752038541.34,39
52,40,0,38263863.05815079,147405833666020.6,52
52,41,0,117323025.7390892,509642311458724,84
52,42,0,101591992.2578765,429936757112543.6,97
52,43,0,107217708.4723298,308247439122972,108
52,44,0,133281580.8207317,791698498331643,99
52,45,0,110811393.5846957,932275518086160.6,97
52,46,0,70210572.61808825,206886765929956,91
52,47,0,76565300.86073442,340626200686760.4,79
52,48,0,99290941.86775319,472677348348357.6,92
52,49,0,119190331.0359033,659877171496791.1,95
52,50,0,98520955.54188742,298291483024640.4,103
52,51,0,103865748.8324342,423699249989983.6,99
52,52,0,103603270.0038888,412540780906972.9,97
52,53,0,58323937.78970716,130002953348117.3,97
52,54,0,111013338.324225,483200593749535.4,100
52,55,0,128652953.6032637,673270825675950.9,99
52,56,0,125710378.2009231,542502595861140.5,105
52,57,0,91740524.66239907,366249239458028.1,87
52,58,0,93576133.8664698,302679896980215.1,88
52,59,0,83518160.01734559,245608848646232.1,103
52,60,0,95797697.89599302,677549112070986.2,79
52,61,0,104947326.4461781,394675832825140.4,92
52,62,0,112530292.229124,404170589467611,99
52,63,0,78051968.97168569,241365446115637.9,110
52,64,0,109475632.2907165,578134665601623.8,104
52,65,0,118527545.3644269,664059501183607.1,100
52,66,0,143847953.9571167,1012166690167480,106
52,67,0,78898463.52667946,276123097044394.6,100
52,68,0,96625647.66689658,448356336912541.5,97
52,69,0,122571843.4273286,445464263979580.5,102
52,70,0,140350631.3737357,649444300685338.4,102
52,71,0,96000387.80062622,299743010613345.8,102
52,72,0,103759236.8494531,362307097842277.9,95
52,73,0,95759630.91180667,382943303527551.9,87
52,74,0,75440853.20384228,193974727977815.9,72
53,0,0,27489271.65023297,101493865632462.5,22
53,1,0,63331228.02334977,313287700096069.7,33
53,2,0,54021538.16150867,224428953704319.2,35
53,3,0,55127462.30646009,271988437046359.4,38
53,4,0,46576521.15602554,167190505806129.5,31
53,5,0,28514975.03290766,80557195446710.77,27
53,6,0,23958913.27352849,72207317712465.27,27
53,7,0,26995407.64265206,86223427590674.56,28
53,8,0,33035783.47219851,144138160566368.8,30
53,9,0,42777458.70873898,248245139829833.8,31
53,10,0,48544290.54463583,243019611924684.3,41
53,11,0,56276634.8612875,283033180825647.1,43
53,12,0,58394263.04838243,264326162518124.2,37
53,13,0,32032606.24536798,90653744019216.66,32
53,14,0,14415142.04335811,24185290939531.23,32
53,15,0,36158408.532542,124090469172467.5,31
53,16,0,51935674.26184089,241922465126650.2,42
53,17,0,49962748.46921179,185000652485168.5,42
53,18,0,37825840.726069,109286842673108.6,42
53,19,0,40043706.29428551,297171169210312.4,30
53,20,0,35693904.66507021,126201583363503.3,38
53,21,0,77765995.1346219,664135839365915,47
53,22,0,39258588.65283035,151612911655657.5,35
53,23,0,63546311.94096825,373388694784401.3,41
53,24,0,70428326.67062667,332897062497805.7,43
53,25,0,35733442.14266387,240239901576656.2,39
53,26,0,71453074.22050144,414345868967092.2,48
53,27,0,57108961.85322956,251866356017970.1,45
53,28,0,26386689.95432971,101819513802184.2,33
53,29,0,46035420.47032377,193417197561062.6,39
53,30,0,46807346.00007997,177660151605620.6,48
53,31,0,23218769.11807196,56045138870308.7,48
53,32,0,25453336.70044268,102942997078340,32
53,33,0,16946798.01302441,50445897721751.77,26
53,34,0,31799313.68032518,133303693775381.5,36
53,35,0,76127288.42512959,519204656300902.2,47
53,36,0,31034417.15063157,212006252045153.5,34
53,37,0,36829630.27461222,128379217117124.4,37
53,38,0,83395765.12307511,426741230467524.8,46
53,39,0,42703685.78851898,190413600074552.8,42
53,40,0,45584355.78283931,253284757200827.9,51
53,41,0,54561040.65678328,182536159520011.7,70
53,42,0,81921545.24873504,305135154264827.9,76
53,43,0,91802899.33443509,328293270402160.7,95
53,44,0,98333121.98971429,407590591652303.6,105
53,45,0,90411309.63629599,440490846879054.3,91
53,46,0,89204747.05726494,403683928087938.4,88
53,47,0,102073135.3290663,365813789880832,92
53,48,0,94749759.46003181,370850340603707.9,96
53,49,0,78387607.16274093,251579712952431.5,91
53,50,0,103643826.0421765,391817966318723,93
53,51,0,106452439.0910388,468216014952598.7,101
53,52,0,75051092.10889798,235497142376824.1,99
53,53,0,96799581.8910401,318791427362635.2,106
53,54,0,113245846.7719358,507416492937819.2,114
53,55,0,65647260.98970525,150340577505359.5,81
53,56,0,98112296.7106684,298537942903079.9,101
53,57,0,98419315.18327768,313984456766401.3,93
53,58,0,127174568.2217635,729690107596846.8,92
53,59,0,101252036.8022291,447071395304853.6,93
53,60,0,119311921.1628647,616394652096341.5,99
53,61,0,110147143.1071299,467316260582025.1,92
53,62,0,83851317.03445199,290432799390949.3,97
53,63,0,84822325.03235568,240416619229426.7,101
53,64,0,107821917.9192409,675438398159939.9,94
53,65,0,99242254.64866288,409647624444659.4,97
53,66,0,122416758.390652,725515730630060.4,119
53,67,0,91947753.2004669,288334938530315.5,94
53,68,0,103439620.0838671,378736829806357.6,93
53,69,0,113814945.3814206,513745898397125.4,104
53,70,0,135786770.2746319,791467184014929.4,98
53,71,0,101571616.8301971,404854857112570.1,97
53,72,0,122215646.1161869,635647114799931.2,93
53,73,0,119849593.3480029,557517664251511.4,79
53,74,0,66300640.68726414,236073514428775.7,63
54,0,0,4431880.146756643,11229248726176.69,9
54,1,0,2680699.056760452,1761740263276.815,12
54,2,0,17153307.19767274,56442114782210.8,28
54,3,0,11585521.21586932,22034839945525.26,24
54,4,0,10662916.4371049,17618131639920.14,25
54,5,0,25021302.3561611,100858714357083,21
54,6,0,1845867.239942814,2838883722512.905,17
54,7,0,11489242.7517492,34429749704213.54,19
54,8,0,21483892.52232708,91788664397274.36,27
54,9,0,10805976.55122726,45214451187862.69,21
54,10,0,25567740.57646471,115919121295520.3,33
54,11,0,17208401.72267681,50265940019367.98,20
54,12,0,8403923.264941404,12015856172827.1,23
54,13,0,35254502.52139788,148417986418760,28
54,14,0,3872639.256090692,3448469861536.389,29
54,15,0,15526969.51916779,43397637155901.73,23
54,16,0,12141513.23575618,63031783778728.62,23
54,17,0,7720024.140272059,10517159625414.75,31
54,18,0,10007184.08494252,26432424387964.61,25
54,19,0,30660306.66513626,141833304223777.2,27
54,20,0,7073874.608481887,21672691475058.45,17
54,21,0,14730814.94922714,34187605296399.71,28
54,22,0,20928830.47455494,89121983052634.66,33
54,23,0,13595722.95526725,50718072022113.83,21
54,24,0,25124228.68405473,112227278262014.2,38
54,25,0,15601095.96232778,33872046701127.87,31
54,26,0,11384264.98903954,31825304231494.73,24
54,27,0,20172528.31210518,58315086292726.76,35
54,28,0,6822971.862718085,11562185697831.09,31
54,29,0,15958664.41799991,45518560224444.49,28
54,30,0,41739351.45955987,209858962917569.1,38
54,31,0,11117528.12670935,15525447590343.32,39
54,32,0,8772041.441989534,15558820447826.52,27
54,33,0,19405724.78415378,60395947795525.66,32
54,34,0,8269335.489460971,15474412315912.09,27
54,35,0,31764924.96449905,88583647667501.83,36
54,36,0,2030718.683552223,1154640676874.238,26
54,37,0,4686393.072005652,8586282921985.593,21
54,38,0,17881129.87441523,34072304640833.09,32
54,39,0,19849604.97001455,120042306629522.8,30
54,40,0,18524891.71647846,48706736529922.12,44
54,41,0,68511561.56946877,372121976164205.5,61
54,42,0,96461297.19814682,314792851866371.4,86
54,43,0,137511268.6387773,693470537556929.2,90
54,44,0,145327358.7360038,730697832188965.5,97
54,45,0,109001296.3455523,404361629309765,115
54,46,0,69136734.80130655,252368416216211,81
54,47,0,110757987.2639047,782937284350421.2,91
54,48,0,85858073.46003538,353048854125432.8,98
54,49,0,135106572.7370624,702733854787838.5,101
54,50,0,179601121.3562076,1104744320375360,102
54,51,0,84416301.11231178,234818174880458,96
54,52,0,119847320.183402,501008332564393.9,90
54,53,0,104070928.5980243,562711132168563.1,97
54,54,0,104139710.247579,395207624339269.6,114
54,55,0,111197693.4934721,578234278772934.1,102
54,56,0,121737093.7052296,623583906666690.9,95
54,57,0,80982649.21771169,354185926720667.9,81
54,58,0,78318840.35571375,289634889237953.6,81
54,59,0,99134787.19483174,342701778553258,88
54,60,0,128755899.2299928,610971060313801.6,90
54,61,0,63349580.8962275,205255437791952.2,75
54,62,0,87845130.08323853,389586353174880.6,89
54,63,0,85534251.49806128,302882764111003.1,99
54,64,0,89896977.32034574,312774980479673.6,95
54,65,0,123461681.5079904,948149353023940.8,100
54,66,0,148152922.2582119,774852976142239.8,113
54,67,0,124454319.9193484,505187113087425.4,102
54,68,0,156743135.9409955,885228329608883.1,103
54,69,0,115218506.3957787,655509113472400.1,86
54,70,0,98591257.33933792,553280880751285.3,86
54,71,0,92283918.26650099,371622085607178.5,89
54,72,0,136631447.3921338,733284639609755.2,93
54,73,0,103519720.8914542,337111610187484.6,86
54,74,0,75453760.41337667,311968541376971.8,63
55,0,0,1280628.971684714,889037236487.9254,7
55,1,0,805946.4523953738,557937697435.6755,8
55,2,0,13887356.99370695,32888442666697.66,24
55,3,0,17774086.43399808,66592020105240.94,22
55,4,0,5148232.865335927,11307219360991.08,17
55,5,0,4398725.071448862,6604645082665.012,20
55,6,0,1980344.779004854,2098970160295.271,18
55,7,0,7958378.26057034,22913251620567.15,21
55,8,0,19680393.63472172,63373579177083.34,28
55,9,0,14534085.97909497,48084664058178.75,24
55,10,0,21967945.95137938,85578886260449.98,30
55,11,0,16205729.48493919,36543906372919.47,28
55,12,0,24098427.42808856,155574656412018.5,20
55,13,0,36377449.78909385,103310357102617.2,39
55,14,0,10688741.10002685,22935441444637.08,31
55,15,0,5165312.855734607,10147082245689.77,20
55,16,0,16329046.61848381,66295874001973.38,27
55,17,0,12215339.85077455,38663912912879.79,27
55,18,0,9415191.705450034,21518021666305.09,27
55,19,0,12795691.7146301,45588450826119.85,21
55,20,0,9367594.660988677,24942775772337.67,13
55,21,0,11097872.02965326,25133877868347.2,20
55,22,0,9052435.973100327,21556647337245.9,21
55,23,0,12928833.32665736,39227663296709.95,18
55,24,0,14322756.13492586,59349487507222.25,22
55,25,0,23734182.02136623,101115510951356.2,26
55,26,0,13639446.40267354,50806982796030.25,28
55,27,0,23462209.77974439,87171699613522.31,25
55,28,0,11342630.52849182,64305400367667.16,28
55,29,0,22636065.60416196,97162458429162.48,39
55,30,0,32863204.50394075,150705295146324.7,38
55,31,0,7945404.79125635,16463478458911.87,25
55,32,0,7736094.083488584,25612706135212.51,17
55,33,0,20366686.09603856,81422289175358.92,32
55,34,0,5504643.088386341,9736848775588.82,23
55,35,0,14046563.3892664,99026365382229.95,24
55,36,0,9253269.4020232,23258349653115.06,28
55,37,0,5688470.140501338,10327220538179.12,23
55,38,0,28413755.30044563,111022329941431,28
55,39,0,23957133.31533302,109601982989799.3,34
55,40,0,20136503.57681993,63196267224010.38,46
55,41,0,71796318.76232359,410733362451599.6,64
55,42,0,98842730.81790566,387397291158763.8,92
55,43,0,110979413.2030423,380001393598128.2,123
55,44,0,82667316.64954747,236882197972650.8,86
55,45,0,74361765.5280948,231270883196212.7,100
55,46,0,76461715.98389721,232992376696633.7,82
55,47,0,110324765.0503028,433753669703141.4,92
55,48,0,86961257.02467754,423059009007223.4,87
55,49,0,83586248.70632763,254960212014778.2,89
55,50,0,61386375.58325299,201618132675777.2,91
55,51,0,95379545.49152297,344055327597310.8,92
55,52,0,97887540.67138109,364391042202916.3,94
55,53,0,74713986.37484831,204417617612181.2,105
55,54,0,108973192.6183169,357765270683201.9,104
55,55,0,100703407.3475468,470391505356274.1,96
55,56,0,97884881.45618448,396579429550781.1,95
55,57,0,101300936.3278434,384722086031241.7,91
55,58,0,114835392.4637213,523634528659295.9,90
55,59,0,88561702.4719048,274388332060376.5,85
55,60,0,106490155.7031824,421986498620479.6,100
55,61,0,99445255.81392242,354445570809531.4,96
55,62,0,104961073.9263545,516632098062604.8,98
55,63,0,120953510.3002071,640467443416115.6,99
55,64,0,86893761.05075847,315529335732115.1,92
55,65,0,54541133.93828979,307220439826235.3,97
55,66,0,107118281.7254448,403559955344880,98
55,67,0,151619607.8428935,662706396312514.4,106
55,68,0,130353219.7668838,673289446657499.2,90
55,69,0,108313749.2220759,504212365011691.4,81
55,70,0,66906608.08835167,243632690751028.1,91
55,71,0,109184659.7151633,525338393804823.3,86
55,72,0,118170543.8878757,491427624213422.8,80
55,73,0,75988032.14742205,285182213841299.8,71
55,74,0,104170812.0945031,485023427145746.9,61
56,0,0,2656314.155698012,4915541686431.552,8
56,1,0,17650689.07735854,194304564283490.7,11
56,2,0,10181701.99547056,27852091260875.95,18
56,3,0,18239794.72176711,94404777408237.89,17
56,4,0,6547901.125070236,8436514132605.386,16
56,5,0,19151266.5449812,78750750008108.39,21
56,6,0,16074433.80697314,49176609556460.47,21
56,7,0,2703399.628869158,3610101310163.79,20
56,8,0,4639084.276852156,6221235725264.393,16
56,9,0,7453129.739978309,17249063692119.81,21
56,10,0,20054162.27153484,63092605935597.31,28
56,11,0,16256608.33967225,46712571812686.36,31
56,12,0,9011068.483971808,19257164490194.74,26
56,13,0,25626416.76986067,66125535124518.37,32
56,14,0,22747665.59092893,57342174309060.24,37
56,15,0,12229078.46674002,34788688449185.57,34
56,16,0,10405527.92136897,23526510666068.34,24
56,17,0,1075474.263647713,452153407587.4334,26
56,18,0,11676749.45820005,20565578603128.18,27
56,19,0,17384699.93040394,51633123327526.1,41
56,20,0,4813461.155672907,7404707082061.794,18
56,21,0,15825409.16766454,29543448372266.09,26
56,22,0,48703582.78540992,371543679374477.2,23
56,23,0,8630333.711612707,12922431137250.91,16
56,24,0,23548780.29433757,251216228487384.4,23
56,25,0,9125146.589568401,15291461828829.16,26
56,26,0,12843544.72115465,24269561836198.83,27
56,27,0,18211359.91743476,72829799133329.69,29
56,28,0,5574419.326664802,8269941783766.701,24
56,29,0,25212598.41664674,82993343689363.48,28
56,30,0,36112459.79092816,124458490778589.6,38
56,31,0,9864585.195747104,14264113239256.28,30
56,32,0,11221925.20406206,35089056880974.85,22
56,33,0,24286818.76381418,125925865505960.5,21
56,34,0,12801574.99961557,21428967519643.57,29
56,35,0,24396406.60027929,107960840682421.9,36
56,36,0,5193982.435538054,7233650568567.578,28
56,37,0,16595978.37827803,66252487571495.16,29
56,38,0,55305793.63782756,549067515835565.4,35
56,39,0,13160527.25777747,24362107676784.44,44
56,40,0,30443174.74625239,77078341554351.73,59
56,41,0,107873497.0718072,490493652864906.5,73
56,42,0,127071893.9567988,586066942219795.6,99
56,43,0,119007259.0087621,466346237660183.2,123
56,44,0,108103182.1731849,492882736696553.2,108
56,45,0,134784197.5747984,663178090215190.5,87
56,46,0,94347070.73156662,314899725804039.4,97
56,47,0,72009744.46009214,240865003502267.3,79
