# mesh name: gammaMesh
# primitive scorer name: edep
# iX, iY, iZ, total(value) [eV], total(val^2), entry
5,16,0,84026850.47890529,285542595184685.2,42
5,17,0,90429346.9952599,320777231974298.8,49
5,18,0,89328392.10216777,340824405771473.8,40
5,19,0,75413972.27565086,279031403173547.3,33
5,20,0,86186309.19536315,339491621937366.6,38
5,21,0,76972945.03312714,288320659822972.1,32
5,22,0,93514839.73319797,377916464492649.9,38
5,23,0,66101846.43644209,220805202933899.3,31
5,24,0,67079560.96577542,257009919704881.7,35
5,25,0,99824676.42582802,392620509027571.9,49
5,26,0,77412443.78951371,269552468801385.1,46
5,27,0,75025244.80455886,248004123235154.4,39
5,28,0,78742343.89040436,280455753875611,37
5,29,0,90927185.97054511,346429511495768.9,44
5,30,0,100197298.7727609,383746051925801.2,38
5,31,0,95133397.1657649,345620583081727.3,44
5,32,0,73330650.41022959,246452773411047.4,37
5,33,0,67390181.38107838,225713711259234.7,37
5,34,0,86514313.00561664,291738266290814.1,47
5,35,0,91826001.84903279,351451368810870.3,42
5,36,0,101467820.037288,379434015861341.9,48
5,37,0,84685550.47901116,309713357900072,40
5,38,0,91849522.70381992,342610422211563.3,42
5,39,0,94086256.39695564,359922350952381.4,45
5,40,0,95731555.4444471,331403801218421.9,49
5,41,0,95861809.92713974,348330869046773.1,44
5,42,0,107699987.9391761,364532166513043.1,55
5,43,0,106757043.447554,390606226893696.9,51
5,44,0,95618616.88073462,340804543467894.1,44
5,45,0,101098733.7931133,358734223584287.3,48
5,46,0,90211502.9804789,325796280312785.3,49
5,47,0,71273555.81957656,251487625814897.6,34
5,48,0,59766351.44500898,199593788432489.9,37
5,49,0,79276927.39166045,275558190904042.8,42
5,50,0,83259097.64403856,322876052003231.1,38
5,51,0,86036205.73497176,320478802918627.3,37
5,52,0,75529962.46107058,266565777457724.1,38
5,53,0,90959868.42051509,335500504731597.9,50
5,54,0,106554258.9378713,396665789821591.2,49
5,55,0,86354682.96179171,320953192457063.3,47
5,56,0,140240165.7503321,534394538664713.7,60
5,57,0,99837299.51572889,358359503483531.7,51
5,58,0,71333969.12145242,242488879389569.1,43
5,59,0,73946895.16823079,266346530987219.6,44
5,60,0,97332650.58248897,354148167334508.4,44
5,61,0,89696673.60034081,315181149330035.3,49
5,62,0,90759124.38011096,302302607037676.4,49
5,63,0,80838906.2778597,291707325185514.2,47
5,64,0,117752498.4489737,449331204432266.1,51
5,65,0,67380903.47619596,254236981138039.5,36
5,66,0,84594932.48652554,316449101915801.3,38
5,67,0,63057202.75588457,237802089886600.4,36
5,68,0,83116587.83878994,306166983950831.7,40
5,69,0,83341221.32011938,269402873787243.4,52
5,70,0,83733244.43908742,293508990907813.6,43
5,71,0,84235400.3036852,273758644104607,46
5,72,0,76383649.12311192,270235513303742.8,43
5,73,0,98355925.54785109,382920980589728.7,42
5,74,0,79036455.47750247,330091370217645.4,33
6,0,0,90037543.13260718,355083189586593.8,35
6,1,0,85491850.97000183,332466003911260.9,43
6,2,0,113279318.1536241,450859740844014.6,49
6,3,0,74195171.48172058,256481856988977.9,44
6,4,0,108878153.5662305,433098801073596.6,44
6,5,0,74292771.02318087,263072365023058.3,45
6,6,0,103193894.7947592,389489010608518.8,47
6,7,0,123597306.7641209,474303972040575.7,51
6,8,0,96934267.03041977,352639739274176.4,47
6,9,0,81994824.86244622,278840313727418.4,41
6,10,0,114222944.625006,418185681529178.5,56
6,11,0,125087511.2162387,487573876289628.1,59
6,12,0,107035161.431834,392454282469647.3,57
6,13,0,101600365.77239,357597883361860.8,43
6,14,0,82499572.91668941,311166993031856.4,40
6,15,0,98929067.43530263,385067797578722.5,40
6,16,0,96206854.41664365,335175930514605.8,45
6,17,0,108497829.1562313,429114212611059.3,42
6,18,0,57880290.35313123,178971883665922.2,40
6,19,0,69965343.45194931,222786102470469.3,41
6,20,0,74295107.51486965,243874477187554,40
6,21,0,120017665.812252,462795276841230.4,48
6,22,0,66927265.81741347,259404622921110.1,30
6,23,0,79971647.5448025,285486115650382.9,37
6,24,0,62795279.92322429,205754548650690.4,38
6,25,0,68765772.37928195,219649817943232.1,38
6,26,0,106530632.2591,422228988932307,43
6,27,0,91054223.6938635,316809545133322.8,49
6,28,0,76263298.0435476,265252355420779.9,34
6,29,0,77589077.07241483,267639021249491.9,43
6,30,0,95509211.92065099,332384114873971.3,48
6,31,0,88450855.4222201,310585306746308.6,46
6,32,0,92072734.53002529,328541163361150.8,45
6,33,0,90438973.56108981,300743076108252.7,49
6,34,0,94619493.71013047,346749971254553.9,50
6,35,0,75920516.04506882,264879996045481.8,43
6,36,0,126200115.9698403,507365948658464.9,54
6,37,0,72620195.87786393,271958150983425.8,40
6,38,0,108764887.6830629,421539934533366.3,49
6,39,0,90117825.2644777,317661716998742.7,46
6,40,0,89265938.26980752,328496952533082.4,44
6,41,0,83088769.56442453,294464159161974.1,42
6,42,0,100247742.4006937,367211562651597.7,42
6,43,0,99730725.08753861,364171704406303.8,48
6,44,0,73125651.21441399,253894106941783.9,44
6,45,0,129497226.8374296,518837230004333.8,51
6,46,0,105350169.0068516,358915623884039.6,53
6,47,0,102824125.0481323,378935546089947.7,46
6,48,0,85456052.86173278,292394928407429.6,45
6,49,0,80241612.94879331,304551607387532.3,34
6,50,0,87886150.72000787,332335240782273.1,39
6,51,0,94452895.13198958,366433542287886.4,42
6,52,0,69913185.04241773,252189673939522.8,33
6,53,0,110552753.8509304,390366888385857,61
6,54,0,70980014.55378591,222259676530116.4,49
6,55,0,62198805.19417696,201235725751076.4,36
6,56,0,82219178.98434292,286675049511521.6,46
6,57,0,108085748.044595,405654484898382.9,52
6,58,0,93686416.16295825,335042281762741.2,50
6,59,0,99097901.27531943,342299105722506.9,52
6,60,0,76278492.75355482,243860416882595.4,42
6,61,0,103539726.1736425,385659769374160.4,53
6,62,0,79844938.14263038,275018053838149.4,45
6,63,0,99015875.29626934,353163283359711.4,54
6,64,0,104001225.9160935,387976368182688.6,49
6,65,0,79843760.74723415,299290782724911.4,40
6,66,0,98763329.93811525,376457939232991.7,46
6,67,0,86359185.92217617,301802559160830.6,46
6,68,0,92987333.7922889,348574752258729.7,40
6,69,0,110176089.4571627,443215626795406.8,46
6,70,0,47543741.85068367,134388086198395.6,37
6,71,0,103495396.3686672,390882911243766.4,44
6,72,0,90464176.83427365,349768761583826.9,38
6,73,0,73106325.36391421,257879209846637.6,43
6,74,0,109745452.0897623,443657661760113.1,37
7,0,0,59552265.89595062,214841317113738.9,25
7,1,0,81792508.35889557,306307743631319.3,37
7,2,0,86013554.66868947,310614820130483.2,38
7,3,0,102721896.5992572,373321718112742.9,52
7,4,0,93781116.48747836,339812373665543.9,47
7,5,0,85276734.86808513,276374335223358.9,46
7,6,0,78988006.62171215,279736066321151.4,42
7,7,0,78614446.87494263,267779232629277.8,44
7,8,0,104810821.1137516,395689069064611.6,40
7,9,0,100623222.2017619,352864558303862,49
7,10,0,82075625.44218715,288053467906555.5,43
7,11,0,79472009.5916878,286830605498560.2,42
7,12,0,95476700.882662,334598510588338.2,53
7,13,0,104939899.6635202,398392381882704.2,42
7,14,0,68744411.12743096,246054795797189.8,36
7,15,0,62667504.38723483,202038829086786.4,42
7,16,0,114647779.4282973,444324746562325.9,48
7,17,0,54785199.65370704,175117958942755.9,36
7,18,0,61322985.86932626,199684455927518.5,34
7,19,0,84142919.55564123,313502928309508.3,36
7,20,0,97058914.15897299,350462704129493.8,46
7,21,0,97749596.61760673,346952010326025.7,51
7,22,0,76681695.11445203,300059848478845.8,39
7,23,0,61873903.42168802,218038023276101.9,35
7,24,0,88080848.45625979,332390462053656.2,35
7,25,0,72313341.96290784,274774543666407,39
7,26,0,100111420.4931557,395788781526965.9,40
7,27,0,66433970.12784983,218497501795510.8,39
7,28,0,104034134.608818,381262902973237.4,49
7,29,0,84578566.68404165,284409840301245.1,41
7,30,0,93808343.13993824,341290846591230.9,41
7,31,0,94627370.8952772,347019799075266.8,42
7,32,0,57157951.0909774,199533489201467.8,40
7,33,0,99494914.39859067,375503389354314.9,42
7,34,0,75214256.28784865,273749794707698.3,38
7,35,0,67334726.15283124,236625611921833.2,38
7,36,0,70575748.70634638,257534553394434.3,40
7,37,0,73880937.69411342,280750431804531.5,38
7,38,0,80358481.63287492,284266922999466.2,47
7,39,0,110760103.7706301,407723400661532,52
7,40,0,96025249.96981265,362585415831052.3,46
7,41,0,88580416.41146316,335642284882609,36
7,42,0,87495742.38835149,313196081396562.2,43
7,43,0,93128237.7962309,337859535401690.7,47
7,44,0,97656119.31019384,358116293085266.9,46
7,45,0,85626988.25163685,290849963200837.8,53
7,46,0,86254191.6375417,315535541231415,38
7,47,0,139242815.2961474,522624619487513.2,59
7,48,0,92197551.33120026,356691199277290.9,51
7,49,0,76894111.24238512,265559094533702.8,41
7,50,0,95800186.10850891,365790123338431.1,43
