# mesh name: gammaMesh
# primitive scorer name: edep
# iX, iY, iZ, total(value) [eV], total(val^2), entry
125,51,0,41961480.67669131,73766487511151.69,75
125,52,0,79077637.87495218,296903529900238.4,82
125,53,0,48653127.33286333,113402663006957.2,73
125,54,0,48965443.9364002,110517509491268.9,69
125,55,0,32629379.70150672,38903360250651.05,66
125,56,0,25745731.9272126,31267769491515.75,58
125,57,0,48078560.29249664,119493078105705,70
125,58,0,41609720.93043324,66391042970183.29,67
125,59,0,53639093.92465179,126764209740900.1,77
125,60,0,54856262.42206595,269680898727099,74
125,61,0,36973455.44084941,57521594035566.38,67
125,62,0,57139531.7738376,175564664647834.3,70
125,63,0,30843008.35228702,53757531159984.95,62
125,64,0,45009191.1063481,144590230790660.6,65
125,65,0,51921313.95779116,188861576592869.3,71
125,66,0,53269653.6231606,158114650317086.4,68
125,67,0,46176463.15830816,103474147016288.3,77
125,68,0,45439169.55476069,102939871172145.3,60
125,69,0,31658066.39862736,37256051239424.62,69
125,70,0,22637262.20602615,27180681187466.38,60
125,71,0,34180113.80112739,60556463269382.55,63
125,72,0,40593203.13069282,62249531937051.78,59
125,73,0,27499982.91127126,45199563148241.18,61
125,74,0,24637439.0391736,56937091839448.16,32
126,0,0,23305028.68491349,32688405830923.26,44
126,1,0,45522555.28529541,84328912663837.98,61
126,2,0,39144935.76919272,76471757959933.34,70
126,3,0,42694173.63272948,76755961641810.3,70
126,4,0,52800497.34567975,173942696614592.5,64
126,5,0,36475131.33304276,49139064873360.24,56
126,6,0,42676399.47563627,80557649444670.38,66
126,7,0,43379500.69063643,76298697814159.58,68
126,8,0,64514821.51579443,149877428990395.7,81
126,9,0,61304616.66527373,183701697247789.7,69
126,10,0,43857295.31610426,99424378547269.17,64
126,11,0,47405513.3859631,80119997748539.86,83
126,12,0,52839150.93919254,90474719160741.58,86
126,13,0,54730371.51998919,98636699020108.56,71
126,14,0,34314933.94987439,75640402328812.23,68
126,15,0,37463157.35789341,167635700025502.8,51
126,16,0,46537381.29640925,129695773899993.5,54
126,17,0,28094041.60574045,42063641127909.7,52
126,18,0,49875068.37136818,85676344821423.36,66
126,19,0,35535252.71080638,40742970073671.23,79
126,20,0,48835150.84354061,98264955925480.47,76
126,21,0,52982117.36929995,95833596959465.64,82
126,22,0,43121736.45936986,80130209966227.33,61
126,23,0,31240364.01059189,34520288510579.36,70
126,24,0,43668638.60626022,97932260431238.42,64
126,25,0,64221684.32267599,415237662049752.6,66
126,26,0,47802519.15729478,132751193674448.1,61
126,27,0,44134936.3040765,69067093728684.56,82
126,28,0,60278166.28472123,142358491999779.7,76
126,29,0,50014656.94719239,134488208928437.1,71
126,30,0,63288744.47581811,259746590133564.5,75
126,31,0,47215728.50456095,111997729365300.4,60
126,32,0,61055581.95014422,159263924001284.5,75
126,33,0,52017619.43330017,137459859274131.8,84
126,34,0,83530462.26179193,621108120494011.9,69
126,35,0,53301283.82370806,133989867256036.1,82
126,36,0,54396441.51358548,113164721125500.5,80
126,37,0,54279763.96826473,127958976423789,78
126,38,0,51585421.86295921,108036927376486.3,77
126,39,0,35035932.66675892,51487192607890.66,69
126,40,0,45888927.38010613,94256050083808.39,76
126,41,0,49038413.4520166,80761930633123.83,71
126,42,0,50363756.42954665,121806972312206,71
126,43,0,60119455.57791941,128719278264483.5,77
126,44,0,49586587.63101625,108176142758488.7,75
126,45,0,35009434.09045123,62867912624003.41,83
126,46,0,31575708.48710592,52045095262297.69,59
126,47,0,62932120.73193958,158433411346590.7,74
126,48,0,42121203.10705642,75438606143005.61,71
126,49,0,56540480.1908356,180779792582651.9,69
126,50,0,53795228.95447009,108892261986383.7,68
126,51,0,30184852.62163632,37519144575151.16,70
126,52,0,44313301.10553838,96494521633306.69,70
126,53,0,40581614.44654502,81394574389215.78,61
126,54,0,58174536.73522741,143254520137759.2,71
126,55,0,22471492.85218209,40867208227089.62,54
126,56,0,38175323.15257357,234390464316007.4,54
126,57,0,31558464.10605184,56682703603871.59,50
126,58,0,25652502.42095659,47656639195771.96,44
126,59,0,34645778.40616737,70507881118222.33,67
126,60,0,49188135.21353763,77861932143232.53,73
126,61,0,50007170.09030992,204850822078329.6,64
126,62,0,47406038.88622287,117133273239604.4,73
126,63,0,47510725.3809424,110895416020569.1,72
126,64,0,52973540.33345953,89781924457334.78,81
126,65,0,41693261.71370681,97044474316033.72,59
126,66,0,37893304.61009843,111664211026011.8,56
126,67,0,21115812.6582545,19283344584105.9,58
126,68,0,31139551.48218084,40948742725321.7,71
126,69,0,46496085.02520847,139655780006392.8,70
126,70,0,39923264.53273861,74056476951970.45,60
126,71,0,38528720.53288399,73698276306136.8,73
126,72,0,36022856.26818338,57514238692791.73,67
126,73,0,23047164.56922746,30278454718761.14,51
126,74,0,32743310.15901421,96943530526478.98,46
127,0,0,48141853.17358853,116019945690228.1,51
127,1,0,35752099.63207015,39030167312284.53,68
127,2,0,38883023.33991446,51150238649701.5,72
127,3,0,40873876.46481831,77033003787107.77,60
127,4,0,41352670.4516634,94714936657314.17,64
127,5,0,53912253.58031179,140626653995985.7,59
127,6,0,36485809.63623171,94258474151700.28,64
127,7,0,41726917.47926164,71653986023715.39,75
127,8,0,58074914.09297293,210854259141584.7,76
127,9,0,41221156.2539952,96273611160865.22,73
127,10,0,54059085.55790301,86057297314267.05,78
127,11,0,53033683.07693624,123619523247091.9,72
127,12,0,44653597.49345135,65084503379822.63,80
127,13,0,53309972.73761649,83606369163178.94,80
127,14,0,31657180.97134722,53271783526019.12,69
127,15,0,41186639.31247515,62053716065667.95,70
127,16,0,41613553.87943496,106297911449425.3,60
127,17,0,61247434.4325551,118084208625642.2,74
127,18,0,36531851.43230489,67542460602051.98,59
127,19,0,45639165.14639151,118471813582094.3,71
127,20,0,56209483.94967118,90232579913229.73,91
127,21,0,70014607.70203532,144570907857003.7,98
127,22,0,53023493.85643256,96692151943526.14,81
127,23,0,54813954.59071343,117179597001838,74
127,24,0,68326963.9972014,318539307885220.1,65
127,25,0,49897949.65712284,97554662339001.2,62
127,26,0,52754109.59481245,111694155328299.8,71
127,27,0,40060230.41790757,70544379893193.09,62
127,28,0,32727049.7495991,63880007293358.43,59
127,29,0,55793430.11494646,342041017540110.2,63
127,30,0,50487465.38632951,223183464755179.4,70
127,31,0,39140403.78080386,55221737083474.05,56
127,32,0,67305497.76594359,245739196607372.4,65
127,33,0,61156528.05746221,157735336914633.7,80
127,34,0,44108615.28472365,85810008183361.53,72
127,35,0,44224972.43485229,58245863477957.85,76
127,36,0,44682428.72139402,71091075973582.05,82
127,37,0,43904020.60669559,99518835934370.47,61
127,38,0,48763104.75590174,150178911934991.2,74
127,39,0,49192960.96602199,126848269731138.5,70
127,40,0,52789382.82576922,137013516495416.5,71
127,41,0,41391181.41973116,57410030814847.95,74
127,42,0,36152019.95455458,75535026730134.22,76
127,43,0,33470090.75534523,45056853559319.06,75
127,44,0,60817517.32631835,153531604944042.3,72
127,45,0,38299152.20802715,77858537944795.59,76
127,46,0,37177181.50101215,62176220434852.12,68
127,47,0,35765519.28827434,56674564575804.87,63
127,48,0,37446883.600552,53733056340159.3,75
127,49,0,29876479.84317004,38270962940467.7,63
127,50,0,33975363.5113537,63656265909634.86,58
127,51,0,44604086.92536091,67368082921041.77,76
127,52,0,40975012.49372285,70512934026132.36,78
127,53,0,41820359.41786305,69658668275123.67,72
127,54,0,37732135.66722064,44977217728071.02,67
127,55,0,34247139.81774918,86854749868477.7,56
127,56,0,43950586.72135919,76152704372855.64,68
127,57,0,34019292.60825515,63179452918259.5,74
127,58,0,47833275.98928309,88393720538144.67,72
127,59,0,25932033.22308993,32180360841757.36,70
127,60,0,46826269.9776052,133196632111634.5,67
127,61,0,40548875.05197646,73764461125154.55,56
127,62,0,45713361.17933858,99446424115309.81,68
127,63,0,37629865.25601636,70174916342868.09,63
127,64,0,48088797.72663112,82182260675786.78,79
127,65,0,36422928.8907673,67905237839817.91,70
127,66,0,45738659.22748598,82799393545648.3,66
127,67,0,50762872.4071889,102695476904772.2,72
127,68,0,34971471.65992396,59391811242487.03,48
127,69,0,52003295.83662516,111848984448291.2,81
127,70,0,37995230.58825271,76633345870090.31,62
127,71,0,47609516.58215614,95761978709856.22,69
127,72,0,44691662.02262387,71551520391573.2,75
127,73,0,44041369.87141105,89277248749426.16,59
127,74,0,21813756.28666363,34386550832424.98,41
128,0,0,30464488.56768749,57663997117400.44,45
128,1,0,48947642.80258041,102862603704925.9,74
128,2,0,47399851.11285401,75830523308583.89,73
128,3,0,32972332.57913264,42671123051473.5,72
128,4,0,49204525.03153078,276997059125778,60
128,5,0,42914583.91764231,91036818178295.77,63
128,6,0,43166042.35745469,69690231051627.97,74
128,7,0,43422362.0434986,53498548109985.59,79
128,8,0,59131604.73594042,136102852270722.9,81
128,9,0,55549535.6733887,133190382780878.1,73
128,10,0,79916479.54334664,429315969379540.6,102
128,11,0,54250703.57104728,101044154605248.4,79
128,12,0,55081718.24181093,214016786019295.3,71
128,13,0,45240353.35447064,78634222725974.62,76
128,14,0,50260232.28592046,116033632591859.2,67
128,15,0,47757461.22531661,116155753245532,68
128,16,0,49564611.04561061,110097160756490.6,68
128,17,0,49400703.82782494,102514321088256,67
128,18,0,45595589.44420218,105043700377883.5,80
128,19,0,32470856.79311547,40255291304390.16,79
128,20,0,66829236.56801149,171492058459739.8,85
128,21,0,43560139.4749817,73313098014357.8,88
128,22,0,50335714.43079865,101988331412065.5,82
128,23,0,34645729.00930992,49078772488502.16,56
128,24,0,60314782.03731313,132229896378763.6,80
128,25,0,38979877.68976214,57958957834388.55,72
128,26,0,29667643.35409556,35546844717463.02,60
128,27,0,47444912.80933926,126557738572270.7,72
128,28,0,42866782.05988041,71860456478778.36,63
128,29,0,63813277.45330219,408913669210560.8,70
128,30,0,27539196.43743717,35044257870239.45,64
128,31,0,36964171.91106766,150661725240618.1,64
128,32,0,42984904.36572085,203670035827213.9,52
128,33,0,62665706.47606189,203274168562032.7,78
128,34,0,51013530.14371384,83017904661152.22,77
128,35,0,65608746.77582704,179179675849805.4,70
128,36,0,50264084.76573162,163501600027678,74
128,37,0,61563296.84619231,244889995248145.4,84
128,38,0,40915683.37245632,75477606013453.2,73
128,39,0,39490670.22660289,64143380377079.45,59
128,40,0,44218804.65231874,90740912420155.14,65
128,41,0,46006650.59354093,98363995081062.8,65
128,42,0,58007960.98387412,228039632479974.8,66
128,43,0,56595971.08017913,118801282922536.5,71
128,44,0,39980080.53605129,76975740327077.31,63
128,45,0,33423383.19407352,55923766865517.98,62
128,46,0,49659039.61725149,125065157572385,76
128,47,0,25853638.19903216,30696529623062.3,62
128,48,0,34180233.84628411,87708167866172.09,72
128,49,0,53368853.69223694,96725097132024.81,71
128,50,0,41062165.19031417,68537558000366.19,67
128,51,0,41463243.5000665,62480743607565.78,71
128,52,0,41463665.84150605,62588348561310.49,74
128,53,0,43370228.84109443,85061023091237.47,76
128,54,0,31339015.93009895,50344914576776.99,54
128,55,0,38725693.7800414,57578643219285.05,58
128,56,0,52722144.56722231,127182049011500.9,60
128,57,0,41337923.89687727,75729666049064.48,72
128,58,0,43162067.76403084,108249688227607.2,69
128,59,0,41157687.01700067,88214466218315.28,64
128,60,0,33900216.83086724,71367601010631.58,57
128,61,0,31133393.15916372,53301383192479.01,57
128,62,0,47714684.47007942,75583880978098.66,73
128,63,0,30201675.80235822,35299319125119.94,71
128,64,0,33280286.51518805,51125920890534.91,53
128,65,0,31181685.76555429,44843167054925.02,65
128,66,0,37012059.62466733,56769481805958.94,63
128,67,0,41785179.43600848,104076462740371.2,67
128,68,0,38672298.84138064,81390206473382.17,61
128,69,0,57621459.53575066,289754076452261.8,67
128,70,0,30516020.05097144,60705332753071.45,56
128,71,0,37705521.60450336,56260420518748.55,63
128,72,0,39223100.77952924,58115952940987.74,66
128,73,0,38312694.98149314,69562901509218.7,56
128,74,0,20438810.74840984,35602077214839.8,41
129,0,0,35444870.38339725,76080251276913.06,47
129,1,0,49331249.94313281,126339183427349.7,53
129,2,0,48492473.48320357,85451613522439.92,59
129,3,0,32279210.05257045,66161515117308.05,62
129,4,0,54145023.70618793,106420161606165.5,71
129,5,0,46868575.3301447,104708939202431.9,72
129,6,0,50119669.29646919,105231330259713.4,68
129,7,0,53488487.99424775,117520282181307.6,68
129,8,0,52841208.44357108,129639295240133.3,88
129,9,0,40653724.97771998,60634100764846.28,85
129,10,0,58289205.43806138,115580396724671,90
129,11,0,60160603.41858812,104030042163622.7,78
129,12,0,41944739.84856676,70415359431927.56,79
129,13,0,33829764.83269856,75988056900923.05,59
129,14,0,58480692.05401435,236845325361196,71
129,15,0,40479060.95308532,61368934145358.92,82
129,16,0,67992783.8988227,410891383500080.4,87
129,17,0,47077077.72467949,85882121215148.56,72
129,18,0,64226923.92059139,153209031769053.5,80
129,19,0,30540631.51767956,42214405648791.34,66
129,20,0,70642593.31505424,310021598277354.1,81
129,21,0,55181522.56552666,106270382838491.7,84
129,22,0,56595373.75566771,161021304303242.8,85
129,23,0,55935347.66385338,112069237515731.4,76
129,24,0,68591185.09839302,163197771964737.5,87
129,25,0,70362834.20141934,386368627333086.1,70
129,26,0,51485945.23617536,97195167191444.06,70
129,27,0,42500960.93511877,88557070504256.55,75
129,28,0,55799649.42616278,138731135000569.6,59
129,29,0,44425649.53738119,101507200557951.4,76
129,30,0,39999885.70939665,58173989004085.09,75
129,31,0,41595918.68431362,66508731310112.83,69
129,32,0,43309158.83191962,96094554022298.41,62
129,33,0,43183143.53617639,106474402448153.6,67
129,34,0,47856093.30030248,105081341092924.2,84
129,35,0,47970342.14184242,84900864499429.44,77
129,36,0,36797909.64912789,70512495045130.33,71
129,37,0,48248182.81025121,80477211459223.64,81
129,38,0,45396130.49594643,74301517066936.36,67
129,39,0,44396732.97376543,72096302120064.81,74
129,40,0,52784159.97621168,118156044829986.1,77
129,41,0,36461638.04545686,71476364049489.52,63
129,42,0,57576061.81085913,241837264803073.1,68
129,43,0,38459397.94550553,47753583865843.34,74
129,44,0,32053111.93451843,41932189444985.34,69
129,45,0,52460900.63731747,131531771889036.5,65
129,46,0,38513268.23446171,91839097681638.03,69
129,47,0,43471890.48402514,85090368478789.28,64
129,48,0,79491992.48508754,426980776461707.6,75
129,49,0,46265162.10263477,113580668731693.4,69
129,50,0,39489885.44350462,81647487342822.03,57
129,51,0,59889376.73487406,115738112624973.7,75
129,52,0,54470486.81929368,86160281608356.5,86
129,53,0,38517669.62951597,92679335323110.53,73
129,54,0,33860959.28818009,55751044274396.21,64
129,55,0,31130221.40306564,43387660507878.74,55
129,56,0,50830982.03833656,108825776252479.4,63
129,57,0,52218062.89814929,116884340394966.4,69
129,58,0,40867427.66431931,55362500681892.3,65
129,59,0,51612334.88072699,97646220249143.27,74
129,60,0,39994810.54519757,91865551221698.14,54
129,61,0,18836472.82473281,30699476972500.04,45
129,62,0,57951011.93390737,131996820906683.4,74
129,63,0,44032793.47685836,84506384513968.42,75
129,64,0,42676421.02352787,108278552440595.7,72
129,65,0,47446820.43232135,106259735572439.8,68
129,66,0,41681210.26883674,71381620753013.72,69
129,67,0,49550149.78449252,105839439764291.6,71
129,68,0,48889627.18055975,116844389899761.7,77
129,69,0,42517124.0336506,92030033443408.25,57
129,70,0,37544520.04305533,53318227249193.14,66
129,71,0,40629064.75496662,68276274913377.51,61
129,72,0,50590124.19367282,118670361961497.5,70
129,73,0,57491026.46791303,117268739662662.3,67
129,74,0,35373917.02911901,93526517151476.27,46
130,0,0,39851043.92105544,78294567948033.69,50
130,1,0,47254643.49561637,76926619675268.5,66
130,2,0,52826257.11603803,111323715692612.5,72
130,3,0,43760096.53890984,85246804270445.84,60
130,4,0,36407915.07412805,76174487946775.2,62
130,5,0,26612664.87130926,32371919271775.09,63
130,6,0,50514924.40456572,84324916487295.67,71
130,7,0,51039728.13403749,86259655778514.86,79
130,8,0,63612343.6959023,274710675634756.4,79
130,9,0,52776241.12301043,127223718919050.7,75
130,10,0,57361662.62095864,91649998435935.58,84
130,11,0,41637504.22163509,71092576833692.33,68
130,12,0,51346766.80319545,119666213088528.1,65
130,13,0,33398578.86666638,42193557234580.85,79
130,14,0,72095348.30680162,182914859056574.2,81
130,15,0,64071279.27888361,132612970281825.7,90
130,16,0,49069590.51760433,132548481371262.5,68
130,17,0,41090033.32011884,94286837883523.11,73
130,18,0,81501797.80805266,278675523590494.2,84
130,19,0,74368883.82434487,469111104497455.9,72
130,20,0,36001144.09234803,54368955166035.76,70
130,21,0,38772885.80689521,64041045622437.22,69
130,22,0,37394665.66049629,62021924652137.1,80
130,23,0,64225015.1294302,128431866377615,82
130,24,0,49729235.74447977,84240340696044.69,81
130,25,0,66000620.69595718,127319346605446.5,90
130,26,0,55294865.73485199,109238583184417.5,71
130,27,0,31307714.7359695,48832336919430.59,55
130,28,0,30598909.81901027,67710056981022.9,69
130,29,0,29021234.52820199,41277845990784.97,59
130,30,0,32227855.81827262,40111047269832.22,60
130,31,0,52301942.94088403,114008869017297.9,75
130,32,0,41399066.18313053,68864340672241.12,74
130,33,0,53477149.50490437,229205168944382.8,66
130,34,0,54878202.49539156,146847070731848.8,76
130,35,0,60425416.60369529,316168235601727.1,68
130,36,0,36920033.02187826,56741641417741.09,80
130,37,0,71688412.10714194,290997725103563.9,72
130,38,0,46713413.53367572,93465424315983.11,69
130,39,0,40516096.36173724,103063037778882.2,63
130,40,0,45034033.15539607,74665130538889.03,71
130,41,0,66737475.34280786,299059621020721.1,74
130,42,0,45983644.64150993,93016849394816.73,71
130,43,0,29636466.06958498,44386341368133.78,65
130,44,0,37416938.76523755,55338674066003.06,73
130,45,0,34042684.16623956,71786812216318.86,73
130,46,0,53786635.18477959,126049700719426.6,85
130,47,0,44635333.77952813,75372673431186.45,70
130,48,0,49331611.08199576,121183424772385.5,75
130,49,0,51984967.43682105,94112085872282.03,71
130,50,0,45444334.67198589,91952375425173.89,81
130,51,0,40323745.62963274,109623222597264.5,68
130,52,0,45229472.84599474,82199404224617.66,79
130,53,0,47469956.77029172,85492989343205.92,78
130,54,0,64485119.94120486,203007317161935.5,68
130,55,0,48051840.42239603,80630677871912.28,64
130,56,0,47183985.61470661,166104130736194.3,67
130,57,0,38913439.37584789,57887572613009.08,73
130,58,0,56666905.18165562,127055475444053.4,72
130,59,0,50724971.88043674,194791872767767.3,64
130,60,0,56660264.16958795,142516162555074.5,79
130,61,0,52184288.60066827,105566375777406.4,79
130,62,0,65535603.40774462,155173213704506.1,85
130,63,0,51356163.98044574,84080595777542.5,78
130,64,0,55074181.15536915,152016402252210,72
130,65,0,49728610.08823171,92236193742869.58,73
130,66,0,50966117.99672063,144196710237810,75
130,67,0,41988142.24253453,89476901227835.44,62
130,68,0,43582233.63957553,81331709995550.77,65
130,69,0,50557894.60762659,92743447046572.28,76
130,70,0,41658950.58711919,101333843678208,67
130,71,0,34217285.06160659,63234804930233.05,49
130,72,0,31537528.26685248,52877130904976.38,65
130,73,0,32672259.02356502,78791789693783.09,52
130,74,0,25544450.665725,37961833284218.7,49
131,0,0,34829083.80895257,90329944955889.72,37
131,1,0,30346311.61207734,38201768332487.12,62
131,2,0,58099670.63785223,217404947890480.2,73
131,3,0,45354966.85598002,81098890216871.53,63
131,4,0,44742276.38646303,238045631308825.3,68
131,5,0,37725394.84823105,60469156912080.77,64
131,6,0,43575471.03232124,101369750780851.5,63
131,7,0,48822437.60295083,102965309859172.5,73
131,8,0,52508692.49575246,102384772718678.7,90
131,9,0,70440088.09703901,257931304409514,74
131,10,0,58544381.09727294,102246449364945,84
131,11,0,53310884.51403531,146522094836769.3,72
131,12,0,54507601.25239455,112018009509324.6,80
131,13,0,47557479.7262591,84674051642782.52,77
131,14,0,38717624.34519293,78763613387481.33,58
131,15,0,33105071.23012633,43556429453365.63,64
131,16,0,56669802.07501582,134957003278589.3,63
131,17,0,60022694.16166937,130695105005309.7,73
131,18,0,47070034.47707129,65004452920296.79,89
131,19,0,73743119.02976541,306607310475078.1,69
131,20,0,65589504.81196854,251506634173867.8,71
131,21,0,47820925.70502676,99214557124845.17,77
131,22,0,40484173.27839618,65971137956854.43,69
131,23,0,53455625.24386794,107956201463273.8,87
131,24,0,53804479.65033129,115204333146902.8,85
131,25,0,63473077.83703356,170184712933341.5,87
131,26,0,65130228.87456563,199173470124021.9,70
131,27,0,26773956.91322059,33361681087298.98,58
131,28,0,38228923.47115054,80944108707589.3,70
131,29,0,37539667.7936784,60691462519731.77,65
131,30,0,41243402.6594775,163977341843248.5,65
131,31,0,63113434.20124611,379323284708692.9,64
131,32,0,51188006.04262795,113796706910077.8,74
131,33,0,42073618.28038629,81810841348343.03,64
131,34,0,37597730.46257325,63005803973385.27,63
131,35,0,40885204.94003993,91889973078110.33,63
131,36,0,60258568.3987623,164794732778683.5,65
131,37,0,54134086.83375512,114108451749524.2,67
131,38,0,54391935.06441487,105446604789886.6,68
131,39,0,35025457.68019461,68317738640669.87,64
131,40,0,45223749.48505148,122943898224825.5,64
131,41,0,52798136.90586374,135627698540471.1,77
131,42,0,52127508.25402892,199247783891683.5,75
131,43,0,33863180.05414573,47521320511919.34,64
131,44,0,50686776.83417898,98997558581875.77,77
131,45,0,47075127.45790151,101357415991066.8,62
131,46,0,70534711.76802409,191634369466089.1,72
131,47,0,42280091.95055722,68963471766113.23,82
131,48,0,45039397.68900237,130493290626576,64
131,49,0,56886902.03577784,152948456368741,78
131,50,0,40578012.52525069,75560628357266,71
131,51,0,44538429.80544841,70087371187855.23,71
131,52,0,57641879.06093173,136982087489672.9,75
131,53,0,54458952.08267781,63699846038909.83,86
131,54,0,48562518.92166016,119195046788992.1,75
131,55,0,55696647.37423345,192902616711131.1,65
131,56,0,29187695.62716436,63985354850781.41,69
131,57,0,39688275.00986133,66113634237058.57,62
131,58,0,48783397.7225121,198558942414784.4,65
131,59,0,44074290.64358764,100904789885347.8,76
131,60,0,34826440.54593609,50092963579800.09,72
131,61,0,74098302.98480159,193089731542850.2,78
131,62,0,57565332.50618415,148490307348480.3,89
131,63,0,71413179.55203769,177580228085499,79
131,64,0,46288422.91288952,76504931726377.78,74
131,65,0,48364338.69292252,106728184267526.7,75
131,66,0,36343322.46626789,56641194573908.81,60
131,67,0,25656952.42088626,39315137606588.66,58
131,68,0,47513727.95498145,105352501452929.9,71
131,69,0,56405298.16354679,188975665688042.4,62
131,70,0,39930674.35515211,70132083314466.64,71
131,71,0,32091225.81942651,46130612332992.19,58
131,72,0,31026054.55179607,48296779480220.03,64
131,73,0,36322984.52915277,60022278351181.25,66
131,74,0,24949795.02853516,38824263937098.37,47
132,0,0,26591897.5639913,74519029742364.33,37
132,1,0,53242658.2574164,159548375715808.5,60
132,2,0,58501649.63513725,162336773262004.9,64
132,3,0,63401580.5578328,153993182213533.9,74
132,4,0,34428546.64646503,50193273589042.92,62
132,5,0,32039133.64898811,162451917035634.1,49
132,6,0,44021853.38563023,82941688274001.39,69
132,7,0,67080304.10224999,372117252725626.8,71
132,8,0,54044418.39961274,151165582907437.8,67
132,9,0,37972896.59011547,59775613540623.71,69
132,10,0,37151699.17641174,64996315497550.8,61
132,11,0,64068137.47595331,195984496709307.4,78
132,12,0,66142580.9444427,179626054088154.2,92
132,13,0,37542529.22085309,61434572827222.72,73
132,14,0,48608115.9546141,132281042471131.3,68
132,15,0,31097723.24970049,48339844951283.13,56
132,16,0,37683742.7965605,47077186486045.61,74
132,17,0,30560485.08514894,58366268392522.78,63
132,18,0,29317255.92464178,36893326042546.48,68
132,19,0,36300394.63469449,57890549966692.41,72
132,20,0,36846978.31683254,55567324478595.78,80
132,21,0,46107938.59272446,97040305528052.94,77
132,22,0,62816013.06930152,153134548687081.9,76
132,23,0,51567043.08331017,91284476197299.09,83
132,24,0,61830702.44851318,144681340111803.4,75
132,25,0,36075511.99411578,60952316446759.3,74
132,26,0,33775919.99010523,48362085512182.07,63
132,27,0,39073629.29584248,66882331732950.54,75
132,28,0,51756773.15347085,130473014793736.9,79
132,29,0,28477798.4904153,36224480250974.53,62
132,30,0,38430507.94925184,70762883270189.44,65
132,31,0,43818296.03623661,72383783973836.34,72
132,32,0,50574352.14726049,104290930820795.5,74
132,33,0,34591014.43354354,56219091218163.1,57
132,34,0,32608060.61827753,49932526185746.23,64
132,35,0,70916169.75880663,282732615403888.2,67
132,36,0,49673117.69098107,109028552987332.8,85
132,37,0,49928775.3109095,136274907227152.7,76
132,38,0,55325306.00671937,148827043314570.8,71
132,39,0,34482472.58771632,55513064289476.25,67
132,40,0,60054770.50836234,185307433866032.2,59
132,41,0,72328837.34790987,263228533691912.8,86
132,42,0,52631664.23056798,192000747022803.4,72
132,43,0,44917004.23743282,134644054752428.5,61
132,44,0,46367120.35654239,74250463472995.17,75
132,45,0,65033303.69586256,212067617060668.6,69
132,46,0,49782314.51246125,123564349574323.2,76
132,47,0,67858754.95697646,316043940006873.1,74
132,48,0,46387424.24223866,152912153410035.2,72
132,49,0,33221344.39721012,53855704570819.63,59
132,50,0,44182711.64923188,60993614441529.84,74
132,51,0,61089055.55492821,168060688038313.4,81
132,52,0,41386590.78619715,81594315019802.08,57
132,53,0,61130010.22362765,119255002249167.8,78
132,54,0,52150084.59554771,91030819779015.11,67
132,55,0,48019804.19973622,244956556252571.2,65
132,56,0,32920354.9163499,49108501365760.23,55
132,57,0,25513072.34430316,30950395972588.09,63
132,58,0,37347158.16095842,54371059875386.74,73
132,59,0,52622817.99622173,116043612081155,77
132,60,0,40729956.59767886,62142277325787.71,81
132,61,0,57640115.86740769,389460683770943.8,65
132,62,0,55395184.32483725,83459119264615.56,72
132,63,0,51683004.53977392,150149778440266.8,64
132,64,0,55466939.96568239,108000917762687,82
132,65,0,56209714.93884429,121195199920561,71
132,66,0,43987968.03833403,73218602598873.67,69
132,67,0,48460463.26305776,107490792146438,75
132,68,0,53447733.4763137,216279435517328.1,66
132,69,0,47051636.96959937,229009101610157.2,63
132,70,0,63501555.59825143,184316402929779.9,72
132,71,0,54937104.78457175,91895203252093.16,74
132,72,0,47539944.47697331,84324465713019.36,64
132,73,0,43298626.76068228,152301714450939.3,52
132,74,0,31171569.46107789,49742122176396.53,47
133,0,0,17403879.92280332,37961579087367.89,31
133,1,0,39011212.42463924,90234489190225.56,49
133,2,0,26949456.43072283,50131062435787.09,56
133,3,0,24901240.16737691,38896917996043.57,51
133,4,0,58560563.01118851,160304436635674.3,61
133,5,0,47064627.7530316,225172852345245.9,65
133,6,0,56128668.43825972,135645076855045.1,72
133,7,0,36900629.23155288,88421417777633.66,66
133,8,0,46239449.84324753,92208414880067.77,69
133,9,0,42788198.33476467,88069832368829.83,57
133,10,0,47042224.44262136,103340048183238,73
133,11,0,39875057.04192595,77860451987820.58,70
133,12,0,44102241.69828778,60014474918870,76
133,13,0,74135808.62688176,336287830064588.4,72
133,14,0,44827536.39927057,55979550525516.6,78
133,15,0,63701799.35291807,220175576172060.4,74
133,16,0,38127473.57559054,53232886137682.1,65
133,17,0,41703151.6215192,78895751183977.41,61
133,18,0,59306222.21971454,245878591817412.8,81
133,19,0,50574236.5628368,128091582799621.4,73
133,20,0,50273787.57289736,96674283348031.52,73
133,21,0,65806905.84653469,179888277762519.2,73
133,22,0,65629596.77835388,203222872307718.7,76
133,23,0,64113689.54898096,221455772796954.4,85
133,24,0,57482053.57939263,102215845814256.3,87
133,25,0,22225951.92905571,29667771210859.55,63
133,26,0,38868738.24760018,61776387629512.05,75
133,27,0,45874386.82172067,89122251196779.8,65
133,28,0,54734270.50949188,116650886975943.5,75
133,29,0,31309395.40117338,47078072710159.35,59
133,30,0,33976453.58343823,59332485944860.62,64
133,31,0,50975551.1316808,169748304844222.7,67
133,32,0,60492489.19942468,114879740182417.9,70
133,33,0,37792328.672393,55730403791601.45,60
